abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.04359504132231405,0.04064788396436572,2274,1386,g__Akkermansia,0.4,1200960000
0.03305785123966942,5.647407700565317e-09,2650,1613,g__Alistipes,0.4,1200960000
0.01115702479338843,2.1732722554090372e-08,2034,1491,g__Anaerostipes,0.4,1200960000
0.49896694214876036,1.6652129669934668e-10,3307,1887,g__Bacteroides,0.4,1200960000
0.007231404958677686,2.2194593963485023e-07,1386,1194,g__Bilophila,0.4,1200960000
0.0018595041322314052,1.0324239405890509e-07,1915,1442,g__Butyricicoccus,0.4,1200960000
0.001652892561983471,7.859429221852948e-08,2629,1587,g__Collinsella,0.4,1200960000
0.027272727272727275,3.6969528642635593e-08,1187,1056,g__Dialister,0.4,1200960000
0.17603305785123968,2.5844411189332313e-09,1986,1472,g__Faecalibacterium,0.4,1200960000
0.0028925619834710746,1.2200987128408707e-07,1585,1192,g__Holdemanella,0.4,1200960000
0.006818181818181819,3.958077204906491e-08,1163,1052,g__Lachnospira,0.4,1200960000
0.00020661157024793388,2.460107264708271e-06,1088,982,g__Mobiluncus,0.4,1200960000
0.019834710743801654,8.22963380108876e-09,2870,1747,g__Parabacteroides,0.4,1200960000
0.0006198347107438017,1.3748061226047603e-06,1019,945,g__Phascolarctobacterium,0.4,1200960000
0.0008264462809917355,1.4441504857992934e-07,2896,1822,g__Streptococcus,0.4,1200960000
0.16611570247933885,4.250053963906378e-09,1731,1301,g__Subdoligranulum,0.4,1200960000
0.0018595041322314052,0.0007826783456229613,2135,1307,g__Tyzzerella,0.4,1200960000
0.00020197939810139367,0.003721618899337846,2445,1643,g__Actinomyces,0.4,1201046400
0.06927893354877804,0.010433033301107753,2274,1386,g__Akkermansia,0.4,1201046400
0.04625328216521915,0.023946020761317573,2650,1613,g__Alistipes,0.4,1201046400
0.005251464350636235,0.00027613356211148054,2034,1491,g__Anaerostipes,0.4,1201046400
0.531003837608564,7.415883759805245e-07,3307,1887,g__Bacteroides,0.4,1201046400
0.010300949303171077,0.0018794547476670455,1386,1194,g__Bilophila,0.4,1201046400
0.00020197939810139367,0.015526010465596313,1915,1442,g__Butyricicoccus,0.4,1201046400
0.0010098969905069685,3.3935122879383426e-05,2629,1587,g__Collinsella,0.4,1201046400
0.04201171480508988,0.0010500057438630707,1187,1056,g__Dialister,0.4,1201046400
0.00020197939810139367,0.004036219727632907,1214,1061,g__Eggerthella,0.4,1201046400
0.13674005251464352,8.966008752449922e-05,1986,1472,g__Faecalibacterium,0.4,1201046400
0.003029690971520905,0.0014308522035269217,1585,1192,g__Holdemanella,0.4,1201046400
0.003029690971520905,0.0016420233169335539,1163,1052,g__Lachnospira,0.4,1201046400
0.00929105231266411,1.0461067948651485e-05,2870,1747,g__Parabacteroides,0.4,1201046400
0.0010098969905069685,0.013077364968765146,1019,945,g__Phascolarctobacterium,0.4,1201046400
0.0014138557867097556,4.7346919870993305e-05,2896,1822,g__Streptococcus,0.4,1201046400
0.13855786709755608,0.00018075027784160747,1731,1301,g__Subdoligranulum,0.4,1201046400
0.001211876388608362,0.0029884647915214882,2135,1307,g__Tyzzerella,0.4,1201046400
0.0005720823798627002,0.006703167991086548,2445,1643,g__Actinomyces,0.4,1200787200
0.06674294431731502,0.03456123046293978,2274,1386,g__Akkermansia,0.4,1200787200
0.021929824561403508,0.0005082180273683687,2650,1613,g__Alistipes,0.4,1200787200
0.010678871090770405,0.0011834008397738783,2034,1491,g__Anaerostipes,0.4,1200787200
0.5387109077040427,2.5715677647255646e-06,3307,1887,g__Bacteroides,0.4,1200787200
0.02555301296720061,0.00214552759702855,1386,1194,g__Bilophila,0.4,1200787200
0.002669717772692601,0.0031857409060726725,1915,1442,g__Butyricicoccus,0.4,1200787200
0.0005720823798627002,0.007831485544647623,1556,1235,g__Campylobacter,0.4,1200787200
0.00038138825324180017,0.006322304596460308,2629,1587,g__Collinsella,0.4,1200787200
0.06426392067124333,0.00013401557653604812,1187,1056,g__Dialister,0.4,1200787200
